School,Student_ID,Name,Sex,Class,Section,Attendance_Percentage,Homework_Completed,Parental_Education,Study_Hours_Per_Week,Failures,Extra_Curricular,Participation_Score,Teacher_Rating,Discipline_Issues,Late_Submissions,Previous_Grade_1,Previous_Grade_2,Final_Grade
GPM,S9807,Nisha Gupta,F,8,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S7946,Krishna Thakur,M,8,B,83,0,1,7,1,0,10,2,2,2,55,100,85
GPM,S6139,Sanya Reddy,F,8,B,62,0,3,13,0,1,7,3,0,4,60,60,65
GPM,S4789,Laksh Verma,F,8,B,97,0,4,12,2,1,2,1,1,10,40,40,80
GPM,S8590,Tanmay Mukherjee,M,8,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S7926,Pooja Bose,F,8,B,62,1,2,7,2,1,8,2,4,7,45,90,75
GPM,S7740,Krishna Kapoor,F,8,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S6578,Nisha Reddy,F,8,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S5461,Zara Patel,M,8,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S6964,Aarav Kapoor,M,8,B,85,1,2,18,0,1,4,4,4,6,35,65,45
GPM,S7518,Ved Iyer,F,8,B,73,1,1,19,0,1,1,2,0,9,85,30,60
GPM,S5051,Krishna Singh,M,8,B,62,1,2,7,2,1,8,2,4,7,45,90,75
GPM,S7408,Laksh Gupta,M,8,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S9016,Tanmay Sharma,F,8,B,80,1,2,9,2,1,6,4,0,2,60,45,60
GPM,S6647,Ishaan Jain,F,8,B,75,0,3,5,1,0,6,3,1,6,50,70,35
GPM,S9031,Pranav Bhatia,M,8,B,85,1,2,18,0,1,4,4,4,6,35,65,45
GPM,S4353,Laksh Sharma,F,8,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S5233,Sanya Verma,M,8,B,81,1,2,8,2,1,10,3,5,10,30,90,35
GPM,S9756,Bhavya Chopra,F,8,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S4522,Bhavya Kapoor,F,8,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S9839,Laksh Thakur,F,8,C,52,0,3,13,0,0,4,3,5,9,65,95,35
GPM,S6103,Ved Tripathi,F,8,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S7110,Sanya Singh,F,8,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S6925,Sanya Thakur,M,8,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S8667,Ishaan Mukherjee,F,8,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S6272,Aryan Gupta,F,8,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S4684,Nisha Singh,F,8,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S6301,Rajat Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S5962,Tanmay Yadav,F,8,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S6859,Aryan Chopra,M,8,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S5091,Diya Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7113,Krishna Bhatia,F,8,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S4838,Aarav Jain,F,8,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S6303,Tanmay Menon,F,8,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9529,Aditi Kapoor,F,8,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S6175,Sanya Chopra,F,8,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S4631,Tanmay Verma,F,8,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S9815,Ved Yadav,F,8,C,52,0,3,13,0,0,4,3,5,9,65,95,35
GPM,S5703,Aarav Thakur,F,8,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S8409,Bhavya Iyer,M,8,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S6017,Bhavya Thakur,F,8,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S6437,Sanya Nair,M,8,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S9224,Laksh Patel,F,8,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S8108,Dev Kapoor,F,8,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S8907,Tanmay Menon,F,8,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S5667,Aarav Jain,F,8,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S5409,Tanmay Menon,F,8,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S8030,Nisha Singh,F,8,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S9127,Sanya Singh,F,8,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S7748,Krishna Bhatia,F,8,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S8513,Sanya Nair,M,8,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S7697,Krishna Bhatia,F,8,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S9726,Sanya Chopra,F,8,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S5925,Aarav Thakur,F,8,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S7219,Rajat Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S4655,Sanya Chopra,F,8,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S8591,Rajat Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S8569,Diya Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S6497,Diya Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9561,Ved Yadav,F,8,C,52,0,3,13,0,0,4,3,5,9,65,95,35
GPM,S8880,Laksh Patel,F,8,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S8963,Ved Tripathi,F,8,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S9293,Aryan Gupta,F,8,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S5527,Aarav Thakur,F,8,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S9421,Bhavya Thakur,F,8,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S5006,Sanya Singh,F,8,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S5232,Nisha Singh,F,8,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S9669,Dev Kapoor,F,8,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S8779,Sanya Singh,F,8,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S9630,Rajat Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7437,Rajat Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9975,Laksh Patel,F,8,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S7170,Aarav Thakur,F,8,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S9939,Aryan Gupta,F,8,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S8523,Ishaan Mukherjee,F,8,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S8282,Rajat Kapoor,F,8,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9158,Bhavya Thakur,F,8,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S6053,Sanya Nair,M,8,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S7977,Bhavya Iyer,F,8,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S9583,Ishaan Kapoor,M,8,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S5717,Aarav Verma,F,8,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S5680,Ishaan Das,F,8,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S4860,Krishna Mukherjee,M,8,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S9101,Pranav Chopra,F,8,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S5769,Krishna Nair,F,8,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S4949,Zara Mukherjee,F,8,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S7255,Aryan Verma,F,8,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S4374,Aryan Mukherjee,F,8,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S5415,Laksh Bhatia,M,8,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6764,Krishna Jain,M,8,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S5383,Pooja Bhatia,F,8,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S5403,Ved Gupta,M,8,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S5131,Nisha Patel,F,8,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S8400,Pooja Gupta,F,8,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S5129,Tanmay Yadav,M,8,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S5094,Bhavya Jain,F,8,D,50,0,4,13,0,1,4,4,1,4,80,25,75
GPM,S7847,Sanya Bose,F,8,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S6328,Kavya Kapoor,F,8,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S4663,Pranav Kapoor,F,8,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S5899,Aditi Singh,F,8,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S6172,Diya Jain,M,8,D,50,0,4,13,0,1,4,4,1,4,80,25,75
GPM,S6154,Aarav Menon,M,8,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S6803,Aryan Iyer,M,8,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S7947,Meera Tripathi,M,8,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S6125,Ved Das,M,8,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S8082,Riya Menon,M,8,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S8427,Rajat Bhatia,F,8,D,50,0,4,13,0,1,4,4,1,4,80,25,75
GPM,S9569,Sanya Bhatia,M,8,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S5384,Riya Yadav,F,8,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S7401,Bhavya Mehta,M,8,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S4451,Aarav Menon,M,8,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S6842,Kavya Kapoor,F,8,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S7183,Riya Menon,M,8,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S7756,Krishna Nair,F,8,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S7383,Riya Menon,M,8,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6562,Ved Gupta,M,8,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S9745,Riya Menon,M,8,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S4921,Pooja Bhatia,F,8,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S6696,Sanya Bhatia,M,8,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S7996,Diya Jain,M,8,D,50,0,4,13,0,1,4,4,1,4,80,25,75
GPM,S5511,Pranav Kapoor,F,8,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S4614,Zara Mukherjee,F,8,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S7952,Aarav Menon,M,8,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S8960,Aarav Menon,M,8,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S7178,Pranav Kapoor,F,8,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S7551,Bhavya Mehta,M,8,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S4725,Sanya Bose,F,8,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S7664,Aryan Iyer,M,8,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S5696,Ved Das,M,8,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S6508,Krishna Nair,F,8,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S7910,Bhavya Mehta,M,8,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S4419,Bhavya Mehta,M,8,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S7193,Aditi Singh,F,8,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S7917,Diya Jain,M,8,D,50,0,4,13,0,1,4,4,1,4,80,25,75
GPM,S8476,Rajat Bhatia,F,8,D,50,0,4,13,0,1,4,4,1,4,80,25,75
